Time,Conc (mg/m3),Qtot (m3),WS (MPS),no (V),no (V),RH (%),no (V),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-10-14 01:00:00,0.01,0.702,0.299,5.9,0.101,23,0.386,17.6,0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 02:00:00,0.01,0.7,0.3,5.9,0.101,23,0.388,16.7,-1.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 03:00:00,0.011,0.7,0.302,6,0.103,24,0.39,16.1,-0.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 04:00:00,0.009,0.7,0.305,6.1,0.104,24,0.393,15.4,0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 05:00:00,0.011,0.701,0.31,6.2,0.106,25,0.397,14.7,0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 06:00:00,0.011,0.7,0.313,6.4,0.109,26,0.402,14.1,0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 07:00:00,0.024,0.7,0.317,6.5,0.111,27,0.406,13.9,1.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 08:00:00,0.022,0.701,0.323,6.7,0.114,28,0.412,15.9,-2.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 09:00:00,0.02,0.701,0.326,6.8,0.116,27,0.418,18.9,0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 10:00:00,0.035,0.701,0.33,6.9,0.118,26,0.423,20.5,-0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 11:00:00,0.035,0.7,0.333,7,0.12,26,0.427,22.3,0.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 12:00:00,0.033,0.7,0.334,7.1,0.121,25,0.43,24,0,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 13:00:00,0.021,0.7,0.334,7.1,0.121,23,0.431,25.7,-0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 14:00:00,0.019,0.7,0.332,7,0.12,22,0.429,26.8,-1.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 15:00:00,0.018,0.701,0.328,6.9,0.118,22,0.425,27.2,1.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 16:00:00,0.022,0.701,0.323,6.7,0.115,23,0.419,26.7,1.7,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 17:00:00,0.025,0.7,0.319,6.6,0.112,22,0.413,26.2,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 18:00:00,0.032,0.7,0.313,6.4,0.109,22,0.407,25,0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 19:00:00,0.035,0.7,0.31,6.3,0.107,21,0.402,23.7,-2.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 20:00:00,0.039,0.7,0.306,6.2,0.106,20,0.397,22.5,-0.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 21:00:00,0.033,0.7,0.304,6.1,0.104,21,0.394,21.4,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 22:00:00,0.022,0.7,0.303,6,0.103,21,0.392,20.4,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-14 23:00:00,0.017,0.7,0.302,6,0.103,22,0.391,19.5,-0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-15 00:00:00,0.015,0.7,0.303,6,0.103,22,0.391,18.5,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-15 01:00:00,0.021,0.7,0.303,6.1,0.103,23,0.392,17.6,0.4,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-15 02:00:00,0.985,0,0.308,6.1,0.103,24,0.393,16.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 03:00:00,0.985,0,0.331,6.1,0.099,25,0.396,16.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 04:00:00,0.985,0,0.335,6.2,0.101,26,0.4,15.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 05:00:00,0.985,0,0.339,6.4,0.103,27,0.404,15,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 06:00:00,0.985,0,0.343,6.5,0.105,28,0.408,14.3,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 07:00:00,0.985,0,0.347,6.6,0.107,28,0.412,14.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 08:00:00,0.985,0,0.351,6.7,0.109,28,0.418,16.7,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 09:00:00,0.985,0,0.355,6.9,0.112,28,0.423,18.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 10:00:00,0.985,0,0.359,7,0.114,28,0.428,20.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 11:00:00,0.985,0,0.363,7.1,0.116,28,0.432,21.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 12:00:00,0.985,0,0.364,7.2,0.117,28,0.435,23.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 13:00:00,0.985,0,0.364,7.2,0.118,28,0.437,25.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 14:00:00,0.985,0,0.363,7.2,0.117,29,0.436,27.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 15:00:00,0.985,0,0.36,7.1,0.115,29,0.433,26.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 16:00:00,0.985,0,0.356,6.9,0.114,29,0.428,26.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 17:00:00,0.985,0,0.35,6.7,0.111,28,0.422,26.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 18:00:00,0.985,0,0.344,6.6,0.107,28,0.415,25.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 19:00:00,0.985,0,0.341,6.4,0.105,28,0.411,24.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 20:00:00,0.985,0,0.338,6.3,0.103,28,0.407,23.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 21:00:00,0.985,0,0.335,6.2,0.101,28,0.403,22.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 22:00:00,0.985,0,0.333,6.2,0.1,28,0.4,21,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-15 23:00:00,0.985,0,0.332,6.1,0.1,29,0.398,20.4,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 00:00:00,0.985,0,0.332,6.1,0.1,29,0.398,19.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 01:00:00,0.985,0,0.332,6.1,0.1,29,0.398,19,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 02:00:00,0.985,0,0.333,6.2,0.1,29,0.399,18.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 03:00:00,0.985,0,0.335,6.2,0.101,30,0.4,17.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 04:00:00,0.985,0,0.337,6.3,0.103,30,0.403,16.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 05:00:00,0.985,0,0.34,6.4,0.104,30,0.406,16.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 06:00:00,0.985,0,0.343,6.5,0.106,31,0.408,16,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 07:00:00,0.985,0,0.346,6.6,0.107,31,0.411,15.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 08:00:00,0.985,0,0.349,6.7,0.108,31,0.415,16.4,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 09:00:00,0.985,0,0.352,6.8,0.11,31,0.419,18.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 10:00:00,0.985,0,0.355,6.9,0.112,31,0.423,20.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 11:00:00,0.985,0,0.357,6.9,0.113,31,0.426,22.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 12:00:00,0.985,0,0.358,7,0.114,31,0.429,25.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 13:00:00,0.985,0,0.359,7,0.115,31,0.431,26.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 14:00:00,0.985,0,0.357,7,0.114,31,0.43,27.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 15:00:00,0.985,0,0.354,6.9,0.112,31,0.426,27.3,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 16:00:00,0.985,0,0.349,6.7,0.109,31,0.421,27.4,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 17:00:00,0.985,0,0.343,6.5,0.107,31,0.415,26.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 18:00:00,0.985,0,0.338,6.4,0.104,31,0.408,25.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 19:00:00,0.985,0,0.335,6.2,0.101,31,0.404,24.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 20:00:00,0.985,0,0.331,6.1,0.1,31,0.399,23.4,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 21:00:00,0.985,0,0.328,6,0.098,31,0.395,22.7,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 22:00:00,0.985,0,0.327,6,0.097,31,0.392,21.7,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-16 23:00:00,0.985,0,0.325,5.9,0.096,31,0.391,20.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 00:00:00,0.985,0,0.325,5.9,0.096,31,0.39,20.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 01:00:00,0.985,0,0.325,5.9,0.096,32,0.39,19.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 02:00:00,0.985,0,0.326,5.9,0.096,32,0.391,18.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 03:00:00,0.985,0,0.328,6,0.097,32,0.392,17.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 04:00:00,0.985,0,0.33,6.1,0.098,32,0.394,17.4,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 05:00:00,0.985,0,0.332,6.1,0.1,33,0.397,16.9,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 06:00:00,0.985,0,0.335,6.2,0.101,33,0.4,16.8,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 07:00:00,0.985,0,0.338,6.3,0.103,33,0.403,17.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 08:00:00,0.985,0,0.341,6.4,0.104,34,0.407,18.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 09:00:00,0.985,0,0.344,6.5,0.106,34,0.411,19.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 10:00:00,0.985,0,0.347,6.6,0.107,34,0.415,21.6,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 11:00:00,0.985,0,0.349,6.7,0.108,34,0.418,23.5,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 12:00:00,0.985,0,0.35,6.7,0.109,34,0.421,25,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 13:00:00,0.985,0,0.351,6.7,0.11,34,0.422,27.1,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 14:00:00,0.985,0,0.349,6.7,0.109,34,0.421,27.7,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 15:00:00,0.985,0,0.341,6.7,0.111,33,0.421,28.2,204.7,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2022-10-17 16:00:00,0.014,0.7,0.336,7.2,0.123,23,0.44,28.5,-1.8,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 17:00:00,0.019,0.7,0.342,7.4,0.128,23,0.446,27.7,-0.6,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 18:00:00,0.025,0.7,0.344,7.5,0.129,23,0.447,26.5,-0.9,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 19:00:00,0.03,0.7,0.346,7.6,0.131,25,0.449,25.3,0.8,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 20:00:00,0.032,0.7,0.347,7.6,0.131,27,0.449,24,0.1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 21:00:00,0.019,0.7,0.349,7.6,0.132,29,0.449,22.5,-1.1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 22:00:00,0.022,0.7,0.35,7.7,0.132,31,0.451,21.4,0.9,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-17 23:00:00,0.012,0.7,0.352,7.8,0.134,32,0.452,20.6,-0.5,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 00:00:00,0.013,0.701,0.355,7.9,0.136,33,0.454,20.1,2.2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 01:00:00,0.016,0.701,0.358,7.9,0.137,33,0.457,19.8,-0.7,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 02:00:00,0.012,0.7,0.361,8.1,0.14,35,0.46,19.4,0.9,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 03:00:00,0.01,0.701,0.362,8.1,0.141,38,0.461,18.8,-1.5,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 04:00:00,0.011,0.7,0.364,8.2,0.142,38,0.462,18.1,-0.2,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 05:00:00,0.015,0.7,0.368,8.3,0.144,38,0.465,17.6,-0.1,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 06:00:00,0.022,0.7,0.371,8.5,0.147,38,0.468,17.5,-2.4,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 07:00:00,0.025,0.701,0.374,8.6,0.149,38,0.471,17.7,-1.1,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 08:00:00,0.027,0.7,0.378,8.7,0.151,38,0.473,18,0,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 09:00:00,0.024,0.7,0.382,8.8,0.154,38,0.476,19.3,1.3,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 10:00:00,0.016,0.701,0.385,8.9,0.156,37,0.478,21,0.9,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 11:00:00,0.017,0.7,0.386,9,0.157,35,0.48,22.7,3,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 12:00:00,0.018,0.7,0.388,9.1,0.158,34,0.482,23.8,1.4,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 13:00:00,0.015,0.7,0.389,9.1,0.159,32,0.482,25.6,-2.2,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 14:00:00,0.018,0.701,0.388,9.1,0.159,30,0.482,27,-1,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 15:00:00,0.015,0.701,0.385,9,0.157,27,0.481,27.8,-1.1,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 16:00:00,0.019,0.701,0.381,8.9,0.155,26,0.479,28,-2.3,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 17:00:00,0.012,0.701,0.378,8.7,0.152,27,0.477,26.8,-0.7,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 18:00:00,0.022,0.7,0.375,8.6,0.15,28,0.474,25.1,-0.2,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 19:00:00,0.027,0.7,0.372,8.5,0.148,30,0.472,23.4,-1.7,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 20:00:00,0.026,0.7,0.37,8.5,0.147,31,0.47,22.2,-1.2,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 21:00:00,0.025,0.7,0.369,8.4,0.147,31,0.469,21.4,1.4,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 22:00:00,0.02,0.7,0.369,8.4,0.146,31,0.468,20.9,0.8,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-18 23:00:00,0.016,0.7,0.369,8.4,0.146,32,0.468,20.2,-1.3,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 00:00:00,0.013,0.7,0.371,8.5,0.147,35,0.469,19.3,0.3,783.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 01:00:00,0.009,0.7,0.374,8.5,0.148,36,0.471,18.8,2.1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 02:00:00,0.01,0.701,0.376,8.6,0.15,37,0.472,18.1,-1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 03:00:00,0.01,0.7,0.379,8.7,0.152,37,0.474,17.8,-1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 04:00:00,0.014,0.7,0.381,8.8,0.154,38,0.476,17.6,0.9,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 05:00:00,0.015,0.7,0.385,9,0.156,39,0.477,17.2,-0.7,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 06:00:00,0.022,0.701,0.387,9.1,0.159,39,0.48,17,-1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 07:00:00,0.031,0.7,0.39,9.2,0.161,39,0.482,16.9,0.6,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 08:00:00,0.026,0.7,0.393,9.3,0.163,40,0.484,17.1,2.3,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 09:00:00,0.029,0.7,0.396,9.4,0.165,39,0.485,18.9,2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 10:00:00,0.02,0.7,0.4,9.6,0.167,37,0.487,20.9,-0.2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 11:00:00,0.017,0.701,0.401,9.6,0.168,36,0.488,22.8,0.9,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 12:00:00,0.021,0.7,0.403,9.7,0.169,35,0.488,23.2,0.2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 13:00:00,0.019,0.7,0.402,9.7,0.17,34,0.489,24.7,-2.2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 14:00:00,0.017,0.7,0.402,9.6,0.169,33,0.489,25.7,-2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 15:00:00,0.013,0.701,0.399,9.5,0.167,31,0.488,26.9,-0.5,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 16:00:00,0.013,0.701,0.395,9.4,0.165,30,0.487,26.2,-3.7,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 17:00:00,0.015,0.7,0.391,9.3,0.162,29,0.485,26.2,2.5,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 18:00:00,0.017,0.701,0.386,9.1,0.159,29,0.482,25.1,0.1,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 19:00:00,0.033,0.7,0.383,9,0.157,30,0.48,23.7,0.3,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 20:00:00,0.028,0.7,0.382,8.9,0.156,30,0.479,22.5,1.7,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 21:00:00,0.031,0.7,0.38,8.8,0.155,31,0.478,21.5,-2,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 22:00:00,0.02,0.7,0.381,8.8,0.154,33,0.477,20.5,-0.5,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-19 23:00:00,0.02,0.7,0.381,8.8,0.154,35,0.477,19.8,0.9,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 00:00:00,0.016,0.7,0.383,8.9,0.155,36,0.477,19,-1.8,783.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 01:00:00,0.018,0.701,0.385,9,0.156,37,0.478,18.3,0,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 02:00:00,0.021,0.7,0.386,9,0.158,38,0.479,18,0.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 03:00:00,0.013,0.7,0.388,9.1,0.159,38,0.48,17.6,-0.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 04:00:00,0.012,0.7,0.391,9.2,0.161,39,0.482,17.3,-0.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 05:00:00,0.017,0.702,0.394,9.3,0.163,39,0.484,16.7,2.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 06:00:00,0.022,0.7,0.397,9.4,0.165,39,0.485,16.6,2.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 07:00:00,0.023,0.7,0.4,9.6,0.168,40,0.487,16.8,0.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 08:00:00,0.022,0.7,0.402,9.6,0.17,40,0.488,17,1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 09:00:00,0.028,0.7,0.406,9.8,0.172,40,0.489,17.9,-0.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 10:00:00,0.028,0.701,0.409,9.9,0.173,39,0.49,19.7,0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 11:00:00,0.027,0.7,0.41,9.9,0.174,38,0.491,20.9,2.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 12:00:00,0.017,0.701,0.41,9.9,0.175,36,0.491,23,-0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 13:00:00,0.017,0.7,0.41,9.9,0.175,34,0.491,24.8,-1.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 14:00:00,0.02,0.701,0.409,9.9,0.175,32,0.491,26.3,-2.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 15:00:00,0.018,0.7,0.406,9.8,0.172,30,0.491,27.1,-3.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 16:00:00,0.018,0.7,0.402,9.7,0.17,30,0.49,27.2,0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 17:00:00,0.018,0.7,0.399,9.5,0.167,30,0.488,25.9,-0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 18:00:00,0.026,0.7,0.395,9.4,0.165,31,0.486,24.8,-0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 19:00:00,0.03,0.701,0.393,9.3,0.163,32,0.485,23.4,0.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 20:00:00,0.024,0.701,0.391,9.2,0.161,33,0.484,22.2,0.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 21:00:00,0.025,0.701,0.389,9.1,0.16,33,0.482,21.3,0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 22:00:00,0.026,0.7,0.388,9.1,0.159,34,0.481,20.5,1.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-20 23:00:00,0.019,0.7,0.389,9.1,0.159,34,0.481,19.9,1.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 00:00:00,0.016,0.7,0.389,9.1,0.159,34,0.482,19.6,-2.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 01:00:00,0.013,0.7,0.39,9.2,0.161,34,0.482,18.8,-0.8,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 02:00:00,0.016,0.701,0.391,9.2,0.162,36,0.483,18.2,1.5,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 03:00:00,0.019,0.7,0.394,9.3,0.163,38,0.484,17.4,0.7,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 04:00:00,0.015,0.7,0.396,9.4,0.165,40,0.485,16.8,-0.4,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 05:00:00,0.017,0.7,0.399,9.5,0.167,40,0.486,17.2,1,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 06:00:00,0.018,0.7,0.401,9.6,0.169,41,0.487,17.1,-0.6,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 07:00:00,0.028,0.7,0.404,9.7,0.171,41,0.488,17,-0.3,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 08:00:00,0.033,0.7,0.408,9.9,0.173,42,0.49,17.5,-0.1,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 09:00:00,0.034,0.7,0.409,9.9,0.175,41,0.49,18.4,0.2,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 10:00:00,0.024,0.7,0.411,10,0.175,38,0.491,20.3,-1.3,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 11:00:00,0.02,0.7,0.411,10,0.176,36,0.491,22.3,2.3,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 12:00:00,0.023,0.701,0.411,10,0.176,35,0.492,23.9,-0.5,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 13:00:00,0.019,0.7,0.411,10,0.176,33,0.492,25.9,0,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 14:00:00,0.017,0.7,0.41,9.9,0.175,32,0.492,26.9,0.3,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 15:00:00,0.031,0.699,0.406,9.8,0.173,29,0.491,28.4,0.3,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-10-21 16:00:00,0.015,0.701,0.401,9.6,0.17,26,0.49,28.5,3.9,779.9,0,0,0,0,0,0,0,0,0,0,0,0,,
